Course,Year,Subject,Branch,College
Diploma,2.0,PLC SCADA,Electrical,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,3.0,Embedded System & Robotics,Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,3.0,Embedded System & Robotics,Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,3.0,Embedded System & Robotics,Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,3.0,Embedded System with Robotics,Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,3.0,Embedded System & Robotics,Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,PCB Design Techniques,Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,PLC SCADA,Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,1.0,PLC SCADA,Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,1.0,PLC SCADA,Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Embedded System with Robotics,Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Embedded System with Robotics,Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,PLC SCADA,Electrical,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Embedded System with Robotics,Instrumentation and Control,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Embedded System with Robotics,Electrical,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Embedded System & Robotics,Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Embedded System & Robotics,Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Embedded System & Robotics,Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Embedded System & Robotics,Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Embedded System & Robotics,Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,2.0,Embedded System & Robotics,Electronics,"Feroz Gandhi Polytechnic, Raebareli"
Diploma,1.0,Mastering In C,Electronics,Government Girls Polytechnic Prayagraj
Diploma,2.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Amethi
Diploma,2.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Amethi
Diploma,2.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Amethi
Diploma,2.0,Internet Of Things (IOT),Electronics,Government Girls Polytechnic Amethi
Diploma,2.0,Internet of Things(IoT),Electronics,Government Girls Polytechnic Amethi
Diploma,2.0,Internet of Things(IoT),Electronics,Government Girls Polytechnic Amethi
Diploma,2.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Amethi
Diploma,2.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Amethi
Diploma,2.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Amethi
Diploma,2.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Amethi
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,1.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,3.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,3.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,3.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,3.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Ballia
Diploma,1.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Charkhari
Diploma,2.0,PCB Design Techniques,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System & Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System & Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System & Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System & Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,PCB Design Techniques,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,PCB Design Techniques,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,PCB Design Techniques,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,PCB Design Techniques,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,PCB Design Techniques,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System with Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System with Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System with Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System with Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System with Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,PCB Design Techniques,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System with Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System with Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System with Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,PCB Design Techniques,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System with Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System with Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System with Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System with Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,PCB Design Techniques,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,PCB Design Techniques,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System with Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,PCB Design Techniques,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System with Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System with Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System with Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,PCB Design Techniques,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System with Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System with Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System & Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System & Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System & Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,PCB Design Techniques,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System & Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,1.0,Mastering In C,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System & Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System & Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System & Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System & Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System with Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System & Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System & Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,2.0,Embedded System & Robotics,Electronics,Aryika Gyanmati Government Girls Polytechnic Ayodhya
Diploma,3.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,3.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,1.0,Mastering In C,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,1.0,Mastering In C,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,1.0,Mastering In C,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,1.0,Mastering In C,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,1.0,Mastering In C,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electrical,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Gorakhpur
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,PLC SCADA,Instrumentation and Control,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,1.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,PLC SCADA,Electronics,Government Girls Polytechnic Lucknow
Diploma,1.0,Mastering In C,Electronics,Government Girls Polytechnic Lucknow
Diploma,1.0,Mastering In C,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,3.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,3.0,PCB Design Techniques,Electrical,Government Girls Polytechnic Lucknow
Diploma,3.0,PCB Design Techniques,Electrical,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,1.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,1.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Lucknow
Diploma,1.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Lucknow
Diploma,1.0,Mastering In C,Electronics,Government Girls Polytechnic Lucknow
Diploma,1.0,Mastering In C,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,1.0,Mastering In C,Electronics,Government Girls Polytechnic Lucknow
Diploma,1.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,1.0,Internet of Things(IoT),Electronics,Government Girls Polytechnic Lucknow
Diploma,1.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,1.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,1.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Lucknow
Diploma,1.0,Embedded System & Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,PCB Design Techniques,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Lucknow
Diploma,2.0,Embedded System with Robotics,Electronics,Government Girls Polytechnic Lucknow
